270,19.447074,-99.1469284
271,19.4044101,-99.1654567
272,19.4222791,-99.1400507
273,19.4231487,-99.1689452
274,19.4450315,-99.1337968
275,19.4052778,-99.1609429
276,19.4371079,-99.1664519
277,19.4058776,-99.1779837
278,19.4572726,-99.1268067
279,19.4140283,-99.1601181
280,19.4446202,-99.1547989
281,19.4298854,-99.1691796
282,19.4475575,-99.1326321
283,19.4434098,-99.1477609
284,19.4243541,-99.1663514
285,19.4449666,-99.1451404
286,19.4422213,-99.1416128
287,19.4455212,-99.1435761
288,19.4259402,-99.15354
289,NA,NA
290,19.4113412,-99.1794147
291,19.4068488,-99.1637788
292,19.4439829,-99.1307193
293,NA,NA
294,19.4467002,-99.1447636
295,19.4397214,-99.1471432
296,19.4481046,-99.1302184
297,19.4572249,-99.1489023
298,19.408173,-99.1678794
299,19.4175116,-99.1676516
300,19.449418,-99.1610032
301,19.4079216,-99.1750034
302,19.4443625,-99.1476915
303,19.4475538,-99.1275997
304,19.4431696,-99.1463667
305,NA,NA
306,19.4410231,-99.1574152
307,19.4495358,-99.141613
308,NA,NA
309,19.4594282,-99.1284312
310,19.4379659,-99.1491158
311,19.411439,-99.1758482
312,19.4125543,-99.1607107
313,19.414972,-99.1529035
314,19.4224081,-99.1622267
315,19.427093,-99.1665441
316,19.4208262,-99.1502051
317,19.4526689,-99.1383674
318,19.4542803,-99.1530252
319,19.4075925,-99.1720853
320,19.415177,-99.1438409
321,19.4371577,-99.1492776
322,19.4596083,-99.1542493
323,19.4387903,-99.1354594
324,19.4410231,-99.1574152
325,NA,NA
326,19.4151539,-99.1670074
327,19.4338228,-99.1535773
328,19.4057918,-99.1729234
329,19.4496059,-99.1621128
330,19.4232802,-99.1660379
331,19.4155955,-99.1654734
332,NA,NA
333,19.4386397,-99.1236084
334,19.4168969,-99.1673351
335,19.4541617,-99.1512947
336,19.4161773,-99.1579669
337,19.4572249,-99.1489023
338,19.4439829,-99.1307193
339,19.4040586,-99.167273
340,19.433597,-99.1460739
341,19.4210268,-99.1700513
342,19.4153181,-99.1577517
343,19.4498686,-99.1384189
344,19.6884153,-99.1235334
345,19.4128991,-99.1708787
346,19.4382512,-99.1376355
347,19.4381118,-99.1562929
348,19.4425777,-99.1428707
349,18.4019346,-92.9561479
350,NA,NA
351,19.4308651,-99.1454922
352,19.431035,-99.1697701
353,19.4492376,-99.1599086
354,19.4256407,-99.1636657
355,19.4771328,-99.1329872
356,19.5288855,-99.1500454
357,19.4548534,-99.1009343
358,19.4797214,-99.1457904
359,19.4751947,-99.1426451
360,NA,NA
361,NA,NA
362,19.4998262,-99.0769869
363,19.4835102,-99.0767179
364,NA,NA
365,NA,NA
366,19.5030743,-99.1243179
367,19.4570936,-99.1030613
368,NA,NA
369,19.4957679,-99.0947129
370,19.4806096,-99.053872
371,19.4910865,-99.1366524
372,19.4713713,-99.1426166
373,NA,NA
374,19.4669245,-99.0784719
375,19.4712033,-99.1266117
376,19.470587,-99.0660064
377,19.4870865,-99.0981742
378,19.4546886,-99.0853561
379,19.4543511,-99.0848794
380,19.4634873,-99.1081696
381,19.4910865,-99.1366524
382,19.501727,-99.1401396
383,19.51674,-99.138093
384,19.4797358,-99.1181792
385,NA,NA
386,NA,NA
387,19.4747698,-99.1407974
388,19.4673574,-99.1290303
389,19.5041558,-99.1573784
390,NA,NA
391,19.4565254,-99.1094636
392,NA,NA
393,NA,NA
394,19.4874115,-99.1245242
395,19.464617,-99.1311297
396,19.4709437,-99.142637
397,19.4903143,-99.0908561
398,19.4960293,-99.0850896
399,19.4869241,-99.1064817
400,19.4788698,-99.1157303
401,19.4594213,-99.1072779
402,19.5027357,-99.0836758
403,19.4909968,-99.0781017
404,19.4923947,-99.1257258
405,19.4931194,-99.1342048
406,19.5012136,-99.1236941
407,19.4995465,-99.0968692
408,19.4810559,-99.069023
409,19.5092052,-99.0941255
410,19.4760488,-99.0636564
411,19.5232461,-99.1658744
412,19.5448206,-99.130077
413,19.4670077,-99.0788965
414,19.5513079,-99.1557926
415,19.4911745,-99.1350837
416,19.4787202,-99.1316822
417,19.4970303,-99.0950405
418,19.5169699,-99.1387995
419,19.4663209,-99.1020647
420,NA,NA
421,19.4887531,-99.1365
422,19.4863546,-99.0744309
423,19.4830918,-99.1084666
424,19.4768006,-99.131384
425,19.4747144,-99.0646232
426,19.4522807,-99.0969371
427,19.5019478,-99.081342
428,19.4759316,-99.1291094
429,19.5484729,-99.13405
430,NA,NA
431,19.466059,-99.0712521
432,19.470574,-99.0797684
433,19.4536952,-99.1101338
434,19.4882514,-99.0948075
435,NA,NA
436,19.460386,-99.1179612
437,19.4984885,-99.0924946
438,19.4958744,-99.0846224
439,19.4679433,-99.1343881
440,NA,NA
441,19.4960293,-99.0850896
442,19.4504798,-99.0858849
443,NA,NA
444,19.4771328,-99.1329872
445,NA,NA
446,19.4925487,-99.0781179
447,19.5071554,-99.1364921
448,19.5099425,-99.129559
449,19.4594213,-99.1072779
450,NA,NA
451,19.5017705,-99.0808169
452,19.5092573,-99.132863
453,19.3952908,-99.119145
454,19.3954824,-99.1147773
455,19.4192724,-99.0562393
456,19.3965305,-99.1251869
457,19.387855,-99.066803
458,NA,NA
459,19.387855,-99.066803
460,19.4085188,-99.0747486
461,19.3989394,-99.1344089
462,19.3783177,-99.1283385
463,19.4047264,-99.061504
464,19.3967963,-99.126832
465,19.4032761,-99.0740381
466,19.4014964,-99.1249537
467,19.4106999,-99.0668762
468,19.3910387,-99.0809158
469,19.3991923,-99.0669732
470,NA,NA
471,19.410125,-99.0627803
472,19.394192,-99.0707937
473,19.4192724,-99.0562393
474,19.4171528,-99.0661927
475,19.3836437,-99.117106
476,19.3934011,-99.1007176
477,19.3640557,-99.0880074
478,19.3948236,-99.076199
479,NA,NA
480,19.397212,-99.0721044
481,19.406345,-99.067373
482,19.3857541,-99.1007808
483,19.3987566,-99.1276813
484,NA,NA
485,19.3865283,-99.1077868
486,19.3813848,-99.1226711
659,19.4336248,-99.0979396
660,19.4395911,-99.1131054
661,19.4141734,-99.0781581
662,NA,NA
663,19.4236617,-99.0565774
664,19.4283032,-99.1021989
665,19.4157405,-99.1249882
666,19.4180722,-99.0892254
667,NA,NA
668,19.4445235,-99.1213093
669,19.4455693,-99.1176121
670,19.4445235,-99.1213093
671,19.4481278,-99.1224364
672,19.4147868,-99.0792092
673,19.4127682,-99.1184842
674,19.4178051,-99.1209341
675,19.4588426,-99.1199601
676,19.4170914,-99.1240716
677,19.4263122,-99.0664154
678,19.4399068,-99.1179933
679,19.4411791,-99.1194322
680,NA,NA
681,19.4456869,-99.1227451
682,19.4194469,-99.0902479
683,19.4291498,-99.054548
684,19.4486718,-99.1252642
685,19.4297908,-99.098079
686,19.4407257,-99.0863179
687,19.4402465,-99.1037833
688,19.4462416,-99.1157639
689,19.438176,-99.0840858
690,NA,NA
691,19.4500639,-99.1159173
692,19.4134433,-99.1281528
487,19.3684389,-99.0195546
488,19.3468856,-99.0427761
489,19.3263845,-99.0762134
490,NA,NA
491,19.365711,-99.0187359
492,19.3350745,-99.0718348
493,NA,NA
494,19.3854993,-99.0243901
495,NA,NA
496,NA,NA
497,19.3367422,-99.0620531
498,19.3172813,-99.0786092
499,19.3408886,-99.0682154
500,19.3635502,-99.0610743
501,19.3612424,-99.0562726
502,19.3477752,-99.0243453
503,19.3777313,-99.0425346
504,19.3447833,-99.0361512
505,19.3575431,-99.0543758
506,19.3303768,-99.0432011
507,19.363373,-99.0141979
508,19.369073,-99.0235173
509,19.3706382,-99.0007206
510,19.3416577,-99.036323
511,19.3657474,-99.1189784
512,19.3811882,-99.0380581
513,19.338335,-99.1114682
514,19.3288106,-99.056819
515,NA,NA
516,19.3646967,-99.0228373
517,19.3424851,-99.0476691
518,19.3777313,-99.0425346
519,19.363373,-99.0141979
520,NA,NA
521,19.3487293,-99.0224199
522,19.3416577,-99.036323
523,19.3569607,-99.0276969
524,19.369073,-99.0235173
525,19.3805888,-99.0514177
526,19.3633598,-99.0185363
527,19.3732005,-99.0049726
528,19.338325,-99.0642528
529,19.3562378,-99.0346101
530,19.3732692,-99.1358338
531,19.3172652,-99.0754197
532,19.3023174,-99.0695056
533,19.3637308,-99.1242507
534,19.3222021,-99.060173
535,19.3724514,-99.1113201
536,19.3135853,-99.0698682
537,19.3925075,-99.0558064
538,19.3568424,-99.0511908
539,19.3705518,-99.1059246
540,19.3687319,-99.0776785
541,19.3575883,-99.1192971
542,19.3564824,-99.1083936
588,19.2871647,-98.9952858
589,19.2929908,-99.0378779
590,NA,NA
591,19.2875117,-99.0045395
592,19.2864138,-98.9967271
593,19.2937588,-99.0487371
594,19.2937588,-99.0487371
595,19.2865158,-99.0443968
596,19.2178201,-98.9740528
597,19.294557,-99.0466653
598,19.2696808,-99.00529
599,19.2607297,-99.0059103
600,19.3090629,-99.0462254
601,19.2825743,-99.0079396
602,19.2905672,-99.0617977
603,19.2252882,-98.9476093
604,NA,NA
605,19.2260777,-98.9626502
606,NA,NA
607,NA,NA
693,19.2532058,-99.0562179
694,19.2927853,-99.1061854
695,NA,NA
1,19.3728749,-99.2067386
2,19.3799116,-99.2055552
3,NA,NA
4,19.3892737,-99.2025638
5,19.4127929,-99.1186381
6,19.3687509,-99.2258326
7,19.3794076,-99.1961005
8,19.3823896,-99.1999599
9,19.3656646,-99.2432867
10,19.3628526,-99.2446081
11,19.3885989,-99.212609
12,19.3785564,-99.1934493
13,19.384891,-99.1917953
14,NA,NA
15,19.378221,-99.2120188
16,19.3667649,-99.1991457
17,19.384891,-99.1917953
18,19.3781156,-99.2255736
19,19.3659078,-99.1910099
20,19.3996705,-99.207629
21,19.3687526,-99.2228862
22,19.3763304,-99.1920219
23,19.3224083,-99.2628676
24,19.3926865,-99.2022843
25,19.3956489,-99.1938586
26,19.3265967,-99.2774507
27,19.3703006,-99.22318
28,19.4599001,-99.1644113
29,19.4589121,-99.1680782
30,19.4715017,-99.1873017
31,19.4640167,-99.1498921
32,19.4719735,-99.1485182
33,19.4695628,-99.1514951
34,19.4643562,-99.1521222
35,NA,NA
36,19.4965981,-99.1769071
37,19.4693942,-99.1863406
38,19.4802225,-99.1890006
39,19.4749851,-99.213714
40,19.489424,-99.1814545
268,19.3257521,-99.33175
269,19.3563501,-99.2973608
543,19.3101047,-99.2563487
544,NA,NA
545,19.4309081,-99.2211486
546,19.424047,-99.2166893
547,19.4078296,-99.1854613
548,NA,NA
549,NA,NA
550,19.4011476,-99.2351609
551,19.4315563,-99.2083372
552,19.4029751,-99.1982952
553,NA,NA
554,NA,NA
555,19.4321049,-99.1822603
556,19.4334294,-99.1872815
557,19.4466789,-99.1955466
558,NA,NA
559,19.4468871,-99.1970988
560,19.4209109,-99.2098028
561,19.4275924,-99.1768609
562,19.4370225,-99.2109178
563,19.4376457,-99.1871397
564,NA,NA
565,19.4334294,-99.1872815
566,19.4216639,-99.2054037
567,19.4454014,-99.196061
568,19.4032517,-99.1748665
569,19.4021347,-99.1773008
570,19.4241742,-99.2054895
571,19.4010151,-99.172619
572,19.4026991,-99.1790536
573,19.4333604,-99.1863631
574,19.4314971,-99.1873259
575,19.4330953,-99.1848711
576,19.4494716,-99.1917321
577,19.4459834,-99.2027342
578,19.4334913,-99.1880702
579,19.4587683,-99.1826365
580,NA,NA
581,19.4485679,-99.1931415
582,19.4274553,-99.2193747
583,19.4303446,-99.202527
584,19.4014832,-99.2022122
585,19.4003506,-99.1718438
586,19.4288736,-99.2041896
587,19.4424248,-99.1743969
41,19.3621159,-99.1629594
42,19.3804039,-99.1626024
43,19.360059,-99.1576719
44,19.3786028,-99.1535165
45,19.3678012,-99.1529249
46,19.3705736,-99.1754133
47,19.371356,-99.1547944
48,19.3741395,-99.1745493
49,19.3665581,-99.1793322
50,19.3708415,-99.1657378
51,19.3767933,-99.1610432
52,19.3753905,-99.1856378
53,19.3671934,-99.1530305
54,19.3659348,-99.1409039
55,19.3604588,-99.1458584
56,19.3972811,-99.1712513
57,19.3716088,-99.1795779
58,19.377579,-99.1817861
59,19.3946178,-99.1836066
60,19.3674026,-99.1463334
61,19.3661079,-99.1420039
62,19.3822679,-99.1880024
63,19.3834162,-99.1889609
64,19.4001779,-99.1678789
65,19.3772967,-99.1633748
66,19.3946178,-99.1836066
67,NA,NA
68,NA,NA
69,19.38769,-99.1686468
70,19.3708415,-99.1657378
71,19.3880049,-99.1888574
72,19.3808933,-99.1848054
73,NA,NA
74,NA,NA
75,19.3858096,-99.1864996
76,19.368101,-99.1790355
77,19.4027189,-99.1392694
78,19.373724,-99.1789135
79,19.3864446,-99.1519389
80,NA,NA
81,19.3958614,-99.1771126
82,19.3961464,-99.1740669
83,19.3766515,-99.1716002
84,19.3772937,-99.1745229
85,19.3685696,-99.1774858
86,19.402042,-99.146378
87,19.376273,-99.1833669
88,19.3792747,-99.1691067
89,19.3954658,-99.1687482
90,19.3708415,-99.1657378
91,19.3693205,-99.1500562
92,19.3911511,-99.187032
93,19.3990321,-99.1521654
94,19.3682579,-99.1392729
95,19.3784876,-99.1483327
96,19.3967464,-99.1753758
97,19.3958614,-99.1771126
98,19.364998,-99.1467494
99,20.0058143,-102.3199487
100,19.3877645,-99.1807267
101,19.3604588,-99.1458584
102,19.3626176,-99.1826772
103,19.3685591,-99.1453028
104,19.4613137,-99.1844285
105,19.3749699,-99.1639454
106,19.3911891,-99.1593568
107,19.4012612,-99.1611256
108,19.3876699,-99.1639336
109,19.3819427,-99.1622343
110,19.3850434,-99.1676671
111,19.3708415,-99.1657378
112,19.3612097,-99.1506317
113,19.3713285,-99.1679482
114,19.3850397,-99.1865934
115,19.4002414,-99.1572157
116,19.3670484,-99.1793883
117,19.3812623,-99.1391012
118,19.3699259,-99.1821899
119,19.3708673,-99.1883384
120,18.6871926,-97.6586658
121,19.3686583,-99.1670549
122,31.6622306,-106.3878955
123,19.3732862,-99.1674669
124,19.4016164,-99.1571138
125,19.3883743,-99.1488319
126,19.3742282,-99.1604131
127,19.3961919,-99.1761393
128,19.3845228,-99.1631524
129,19.365875,-99.1906869
130,19.3729809,-99.1369583
131,NA,NA
132,19.3869782,-99.1543973
133,19.3619954,-99.1556827
134,19.4012612,-99.1611256
135,19.3629042,-99.1892128
136,19.3617876,-99.1543385
137,NA,NA
138,NA,NA
139,19.3875269,-99.163431
140,19.3967582,-99.164786
141,19.3827522,-99.1659119
142,19.3830781,-99.1673982
143,19.3768132,-99.1611812
144,19.3858029,-99.1612807
145,19.3924253,-99.1847255
146,NA,NA
147,19.3642373,-99.1517451
148,19.374499,-99.1771397
149,19.371685,-99.1596156
150,19.39678,-99.1356669
151,19.3656564,-99.1515032
152,19.3615515,-99.1605891
153,19.3971214,-99.173436
154,19.3649176,-99.1777951
155,19.3637317,-99.1713603
156,19.3905658,-99.1705139
157,19.3936265,-99.1705916
158,19.3921274,-99.1792059
159,19.3921369,-99.1701247
160,19.3919605,-99.1514723
161,19.3605949,-99.14667
162,19.3785975,-99.1692734
163,19.3915949,-99.1676709
164,19.3631165,-99.1445892
165,19.3613105,-99.163076
166,19.3889526,-99.1437242
167,19.3800047,-99.1399775
168,19.3729605,-99.1659952
169,19.3915116,-99.1810619
170,19.3182462,-99.0845341
171,19.3964215,-99.1474312
172,19.3660787,-99.1542424
173,19.3931681,-99.1778669
174,19.4000518,-99.1379978
175,19.3852122,-99.157437
176,19.3921369,-99.1701247
177,19.3620682,-99.174389
178,19.3799419,-99.1513391
179,19.3976423,-99.1741778
180,19.4025066,-99.1612905
181,19.3909972,-99.1787789
182,19.396397,-99.1807897
183,19.3677891,-99.1624316
184,19.393174,-99.1693843
185,NA,NA
186,19.3762286,-99.1584738
187,19.3656653,-99.1887723
188,19.3966944,-99.1351096
189,19.3852122,-99.157437
190,19.382976,-99.1818039
191,19.3692071,-99.1616126
192,19.3671934,-99.1530305
193,19.3784876,-99.1483327
194,19.4025066,-99.1612905
195,19.3605236,-99.1393539
196,19.3865934,-99.1636724
197,NA,NA
198,19.3741395,-99.1745493
199,19.3955583,-99.169277
200,NA,NA
201,19.3524825,-99.1232714
202,19.3150329,-99.1357152
203,NA,NA
204,19.3405479,-99.133885
205,19.3462205,-99.1336232
206,19.3103364,-99.1577965
207,19.3604558,-99.1787953
208,19.3240434,-99.168382
209,19.3443352,-99.1242116
210,19.3234046,-99.1123707
211,19.3088253,-99.1583185
212,NA,NA
213,19.3462205,-99.1336232
214,19.3390918,-99.1281705
215,19.4343173,-99.2092201
216,19.3399986,-99.1561348
217,19.3396807,-99.1414475
218,19.3300682,-99.1242327
219,19.3405479,-99.133885
220,19.303482,-99.1823805
221,19.3107491,-99.1259462
222,NA,NA
223,19.3040416,-99.1246823
224,19.3040416,-99.1246823
225,19.3351407,-99.1401737
226,19.3053568,-99.1075309
227,19.3152015,-99.1007721
228,19.3529476,-99.1630293
229,19.3418807,-99.1576935
230,19.3388244,-99.1278235
231,19.3438532,-99.183692
232,19.3247337,-99.1696764
233,19.3298378,-99.1628169
234,19.3401,-99.1318425
235,19.3477497,-99.1585985
236,19.3262406,-99.1314294
237,19.3375091,-99.1227301
238,19.353462,-99.151728
239,19.3375439,-99.1839762
240,19.3007086,-99.113684
241,19.3063084,-99.1834221
242,19.3373835,-99.1329409
243,19.3478667,-99.1460337
244,19.3427147,-99.1439463
245,19.325929,-99.174221
246,19.3504809,-99.148536
247,NA,NA
248,19.3191722,-99.1028906
249,19.3128803,-99.1329724
250,19.3212993,-99.1161442
251,19.3164654,-99.1082856
252,19.3362149,-99.1759911
253,19.3090036,-99.104935
254,NA,NA
255,19.345337,-99.1372293
256,19.3529476,-99.1630293
257,19.3427147,-99.1439463
258,19.325854,-99.1403975
259,19.3090036,-99.104935
260,19.3391596,-99.1284098
261,19.3478618,-99.1621329
262,19.3498618,-99.1263946
263,19.3484725,-99.1644757
264,19.3069082,-99.1226753
265,19.324686,-99.1359484
266,19.3166315,-99.1099325
267,19.3901169,-99.0192575
608,19.2960327,-99.1581932
609,19.2939491,-99.1230907
610,19.2961799,-99.1314312
611,19.282502,-99.164559
612,19.2026029,-99.1411009
613,19.2737126,-99.1672043
614,19.2976045,-99.1210624
615,19.2964103,-99.1346358
616,19.2902077,-99.2267818
617,NA,NA
618,19.2931832,-99.1464909
619,19.2693477,-99.2335933
620,19.2876064,-99.121695
621,19.2777349,-99.1644701
622,19.2900958,-99.1620978
623,19.2981976,-99.1304634
624,NA,NA
625,19.244477,-99.152171
626,19.2777349,-99.1644701
627,19.299595,-99.125301
628,19.299595,-99.125301
629,19.2977942,-99.1254646
630,19.288907,-99.1708331
631,19.2340896,-99.1699734
632,19.3037485,-99.124609
633,NA,NA
634,19.2868407,-99.180317
635,19.269812,-99.235426
636,19.2868407,-99.180317
637,19.3062136,-99.2184568
638,19.2964582,-99.1296122
639,19.3087342,-99.2229736
640,19.2805745,-99.1703987
641,19.299595,-99.125301
642,19.2777349,-99.1644701
643,19.2995584,-99.1203129
644,19.2966207,-99.1466988
645,19.288907,-99.1708331
646,19.2972833,-99.161511
647,19.2775471,-99.163301
648,19.2966443,-99.1313808
649,19.3087342,-99.2229736
650,19.2876064,-99.121695
651,19.2965695,-99.130661
652,19.2969352,-99.1253294
653,19.281135,-99.2350417
654,19.2891716,-99.1474429
655,19.2942682,-99.110347
656,19.2928968,-99.1127557
657,19.2905127,-99.2230311
658,19.2929596,-99.1256791
